,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
4870,0.0025,0.0086,0.008199999999999999,0.026600000000000002,0.0124,0.0085,0.0101,0.016,-0.0032,0.0104
4871,0.0039000000000000003,0.0067,0.0036,0.004699999999999999,0.005699999999999999,0.0032,0.0002,0.0034000000000000002,0.0021,0.0002
4872,0.0038,-0.008,0.0025,0.0067,0.0027,-0.0026,-0.0043,-0.0012,0.0037,0.0048
4873,-0.01,-0.0151,-0.0147,-0.0332,-0.0141,-0.0026,-0.006500000000000001,-0.0125,-0.0003,-0.0083
4874,-0.0048,-0.005,-0.0115,-0.008100000000000001,-0.0123,-0.002,-0.0018,-0.0103,-0.0002,-0.001
4875,0.0078000000000000005,0.0076,0.0138,0.0138,0.0113,0.0111,0.009399999999999999,0.013500000000000002,0.0043,0.006
4876,-0.0036,-0.0149,-0.011000000000000001,-0.043899999999999995,-0.0048,-0.0152,-0.0171,-0.0049,0.0031,-0.0077
4877,-0.0147,-0.0144,-0.0207,-0.0526,-0.0181,-0.0167,-0.019299999999999998,-0.0219,-0.0023,-0.016
4878,0.0032,0.0168,0.0055000000000000005,-0.0008,0.0049,0.0077,0.0034000000000000002,0.0077,0.0005,0.0077
4879,-0.0085,-0.0037,-0.0059,-0.0109,-0.0014000000000000002,-0.0027,-0.009000000000000001,-0.009300000000000001,-0.015300000000000001,-0.008100000000000001
4880,-0.0159,-0.0111,-0.0087,-0.0054,-0.0113,-0.009899999999999999,-0.0182,-0.0087,-0.0125,-0.0058
4881,-0.0016,-0.0039000000000000003,-0.0025,-0.018799999999999997,0.0044,-0.0006,0.0,-0.0008,-0.0034999999999999996,-0.0025
4882,-0.0139,-0.0305,-0.0173,-0.0218,-0.0161,-0.0158,-0.0176,-0.0126,0.0053,-0.0126
4883,0.0033,0.0088,0.0105,0.013600000000000001,-0.0111,0.0127,0.0031,-0.0021,0.014199999999999999,0.0036
4884,0.02,0.0393,0.028900000000000002,0.0263,0.0241,0.0123,0.0285,0.0184,0.004,0.0204
4885,0.0014000000000000002,-0.0011,-0.0043,-0.036000000000000004,-0.0002,-0.0087,-0.0116,-0.012199999999999999,0.0132,-0.005
4886,-0.004,-0.0121,-0.0042,-0.0036,-0.001,-0.0011,-0.0125,-0.0125,0.0053,-0.0023
4887,0.0105,0.013500000000000002,0.0072,0.006999999999999999,0.0064,-0.0027,0.0115,0.0115,-0.0036,0.0039000000000000003
4888,0.0028000000000000004,0.0187,0.005699999999999999,-0.0036,0.0092,0.0013,0.0059,0.0178,-0.0066,0.0064
4889,0.004699999999999999,0.0014000000000000002,-0.0012,-0.0016,-0.004699999999999999,-0.0067,0.0022,-0.0126,-0.005699999999999999,-0.0001
4890,-0.0002,-0.0046,-0.0053,-0.0401,0.0009,0.0040999999999999995,-0.0045000000000000005,0.006999999999999999,0.008100000000000001,-0.0018
4891,0.0066,0.0134,0.0123,0.0255,0.0097,0.013000000000000001,0.016,0.0138,0.0028000000000000004,0.008
4892,-0.0014000000000000002,-0.0111,-0.0128,-0.026099999999999998,-0.0092,-0.0070999999999999995,-0.0069,-0.0169,0.004,-0.0019
4893,-0.0034999999999999996,0.0018,-0.001,0.0208,0.0037,0.009300000000000001,0.0006,0.0179,-0.0023,-0.002
4894,0.0052,0.0076,0.015600000000000001,0.0242,0.013000000000000001,0.0096,0.0049,0.0102,0.0007000000000000001,0.011899999999999999
4895,0.0001,0.0024,0.0,-0.0051,0.006,0.0037,0.0012,0.011399999999999999,0.0087,0.0008
4896,0.005699999999999999,0.0127,0.0097,0.0393,0.006500000000000001,-0.0006,0.0019,-0.0025,0.009300000000000001,0.005600000000000001
4897,-0.0033,0.0008,-0.005600000000000001,-0.0036,-0.006500000000000001,-0.0079,-0.0021,-0.0018,0.0004,-0.0059
4898,-0.0079,-0.011200000000000002,-0.0085,-0.0213,-0.008,-0.0132,-0.0125,-0.0128,-0.0043,-0.009000000000000001
4899,-0.0049,-0.006,-0.0043,-0.0062,-0.0141,-0.0079,-0.002,-0.0033,-0.004699999999999999,-0.0029
4900,-0.0019,0.0051,0.0036,0.0245,0.0055000000000000005,-0.011699999999999999,0.005699999999999999,-0.0096,-0.0173,0.002
4901,0.0105,0.0126,0.020099999999999996,-0.0003,0.0134,0.0174,0.0152,0.015300000000000001,0.0048,0.0134
4902,0.0102,0.0105,0.016399999999999998,0.012199999999999999,0.0118,0.0141,0.008199999999999999,0.0181,0.012,0.015600000000000001
4903,0.0015,0.0034999999999999996,0.0028000000000000004,0.008,0.0060999999999999995,0.012,-0.0006,0.0034000000000000002,-0.0023,0.0024
4904,-0.0024,-0.0083,-0.0095,-0.03,-0.0024,0.004699999999999999,-0.0072,-0.0097,0.006999999999999999,-0.0040999999999999995
4905,0.0088,-0.0002,0.0074,-0.0015,0.0074,0.0074,0.004,0.0069,0.0076,0.005600000000000001
4906,0.0033,-0.0001,0.0033,0.011899999999999999,0.0011,0.0109,0.0102,-0.0017000000000000001,0.0013,0.0053
4907,-0.0021,-0.009899999999999999,-0.006999999999999999,-0.0052,-0.0089,-0.0034000000000000002,-0.0039000000000000003,-0.0097,-0.0025,-0.0062
4908,-0.0042,-0.0019,-0.0066,0.0154,0.0043,-0.0045000000000000005,-0.0054,0.0025,0.0015,-0.0016
4909,0.0011,0.0022,-0.001,0.018600000000000002,0.006500000000000001,0.030600000000000002,0.0005,0.0034000000000000002,0.0015,-0.0005
4910,-0.0024,-0.0049,-0.005600000000000001,-0.0076,-0.003,-0.0076,-0.0013,-0.0063,-0.0042,0.0024
4911,0.0025,0.0209,0.012199999999999999,0.0058,0.0038,0.0022,0.009300000000000001,-0.0051,-0.0053,0.005600000000000001
4912,0.0002,-0.0001,-0.0034000000000000002,-0.020099999999999996,-0.0019,-0.0033,-0.0029,0.0002,-0.0034999999999999996,-0.0043
4913,0.0023,0.0044,0.0058,-0.0225,-0.0048,-0.0004,0.0019,-0.0052,-0.0034999999999999996,0.0009
4914,-0.006500000000000001,-0.0097,-0.014499999999999999,-0.0287,-0.0027,-0.0169,-0.0111,-0.0043,-0.0001,-0.0073
4915,0.0028000000000000004,-0.0054,-0.0021,-0.0151,-0.0025,-0.0102,-0.0076,-0.0005,0.0052,0.0011
4916,0.0007000000000000001,0.0027,0.0015,0.0051,-0.0049,-0.0008,-0.0005,-0.011000000000000001,-0.011699999999999999,-0.0029
4917,-0.0062,-0.0021,0.0005,0.004,0.0013,-0.0109,-0.0069,-0.0048,-0.0016,-0.0025
4918,0.0078000000000000005,0.0105,0.0102,0.008199999999999999,0.003,0.0005,0.0007000000000000001,-0.0058,-0.002,0.0052
4919,0.004699999999999999,0.0134,0.0102,-0.0031,0.0159,0.019299999999999998,0.0149,0.0102,0.0021,0.0121
4920,-0.0016,-0.0103,-0.013999999999999999,-0.0346,-0.0073,-0.0104,-0.0103,-0.0177,-0.0058,-0.0077
4921,0.005699999999999999,0.0054,0.0062,-0.0092,0.0132,0.008,0.0095,0.0111,0.0026,0.01
4922,0.0014000000000000002,-0.0033,-0.0096,-0.0305,-0.0063,-0.002,-0.0034999999999999996,-0.0059,-0.0004,-0.0078000000000000005
4923,0.0068000000000000005,0.0060999999999999995,0.0134,0.0496,0.0051,0.0027,0.0023,0.0144,0.003,0.0097
4924,-0.008199999999999999,-0.0011,-0.009000000000000001,0.0015,-0.012199999999999999,-0.0165,-0.004,-0.0137,-0.002,-0.006500000000000001
4925,-0.017,-0.0297,-0.021,-0.0605,-0.0058,-0.0152,-0.0212,-0.011200000000000002,0.0008,-0.0176
4926,-0.0007000000000000001,-0.0088,-0.0111,-0.0147,-0.0127,-0.0084,-0.0033,-0.015700000000000002,-0.0026,-0.0037
4927,-0.024,-0.0252,-0.0285,-0.0398,-0.0335,-0.0233,-0.0242,-0.0331,-0.0254,-0.026099999999999998
4928,-0.0008,0.005,0.0068000000000000005,-0.009899999999999999,0.003,0.0115,0.0102,0.0121,0.0039000000000000003,0.0063
4929,-0.0008,-0.0003,-0.0009,-0.0028000000000000004,0.0021,-0.0264,0.0046,0.0012,0.0016,-0.0024
4930,0.0138,0.0060999999999999995,0.0111,0.0196,0.020499999999999997,0.0079,0.0167,0.013500000000000002,0.0168,0.0137
4931,-0.0128,-0.013000000000000001,-0.0174,-0.0174,-0.0167,-0.009899999999999999,-0.0123,-0.0033,-0.005600000000000001,-0.0062
4932,-0.0089,-0.004,-0.009899999999999999,-0.008,-0.0125,-0.0060999999999999995,-0.011399999999999999,-0.0067,-0.004,-0.008199999999999999
4933,0.0096,0.013000000000000001,0.010700000000000001,-0.0034000000000000002,0.011399999999999999,0.0087,0.0070999999999999995,0.0084,0.0045000000000000005,0.0074
4934,-0.029500000000000002,-0.0302,-0.0351,-0.048499999999999995,-0.030699999999999998,-0.0358,-0.033,-0.0254,-0.0143,-0.0255
4935,-0.0036,-0.0106,-0.0087,-0.015700000000000002,-0.003,-0.0055000000000000005,-0.0084,-0.010700000000000001,0.0103,-0.0043
4936,0.014199999999999999,0.0158,0.021099999999999997,0.0286,0.0187,0.02,0.0184,0.027200000000000002,0.0124,0.0174
4937,0.0106,0.009000000000000001,0.0129,0.044199999999999996,0.0102,0.0115,0.011200000000000002,0.015300000000000001,0.0026,0.009000000000000001
4938,-0.008,-0.0028000000000000004,-0.0079,-0.0102,-0.001,-0.0043,-0.0058,-0.0046,-0.003,-0.005699999999999999
4939,0.0078000000000000005,0.0028000000000000004,0.009000000000000001,0.0032,0.0123,0.0026,0.0121,0.0118,0.0064,0.0060999999999999995
4940,0.005699999999999999,0.0001,-0.0021,-0.020499999999999997,-0.0006,0.0011,0.0116,-0.0113,-0.0023,-0.0028000000000000004
4941,-0.0263,-0.0332,-0.029900000000000003,-0.049100000000000005,-0.0236,-0.0286,-0.031400000000000004,-0.0269,-0.0207,-0.0241
4942,0.01,0.008100000000000001,0.0073,0.0089,0.0053,0.0143,0.013000000000000001,0.0111,0.0126,0.011200000000000002
4943,-0.012,-0.0067,-0.012,-0.019,-0.0127,-0.0165,-0.015600000000000001,-0.019,-0.005,-0.013500000000000002
4944,0.0175,0.013999999999999999,0.0123,0.027200000000000002,0.0052,0.014199999999999999,0.0181,0.012199999999999999,0.003,0.009899999999999999
4945,0.0246,0.0137,0.0195,0.0273,0.0146,0.0087,0.0146,0.011699999999999999,0.0098,0.0118
4946,0.0006,0.005699999999999999,0.0023,-0.0173,0.0008,0.0043,-0.003,-0.0023,0.0009,0.0024
4947,-0.008100000000000001,-0.019299999999999998,-0.0166,-0.023700000000000002,-0.0127,-0.011200000000000002,-0.0139,-0.0123,0.008,-0.0118
4948,0.0068000000000000005,0.015300000000000001,0.015,0.023399999999999997,0.0109,0.0022,0.0097,0.0051,0.0038,0.005699999999999999
4949,0.0121,0.0335,0.0207,0.0338,0.0191,0.012199999999999999,0.024900000000000002,0.013600000000000001,-0.0025,0.016200000000000003
4950,0.0070999999999999995,0.0007000000000000001,0.0013,-0.0026,0.0006,0.0045000000000000005,0.0023,0.0048,-0.0073,-0.0027
4951,0.01,0.0189,0.0181,0.056600000000000004,-0.0026,0.0102,0.021,0.0,0.003,0.015600000000000001
4952,0.0116,0.0217,0.0225,0.0183,0.0070999999999999995,0.019299999999999998,0.0287,0.024399999999999998,0.001,0.0106
4953,0.018600000000000002,0.0196,0.0233,0.009300000000000001,0.018500000000000003,0.0287,0.023399999999999997,0.0232,0.0152,0.0161
4954,-0.0002,-0.0011,0.0018,-0.019299999999999998,0.001,-0.0006,-0.0062,-0.0055000000000000005,-0.0011,0.0034999999999999996
4955,-0.0017000000000000001,0.0073,0.0067,0.0102,-0.0009,-0.0044,-0.0004,0.0032,0.0005,0.0053
4956,-0.0062,0.002,0.0022,0.11380000000000001,0.005,0.0008,-0.0017000000000000001,0.008,0.004699999999999999,0.0007000000000000001
4957,-0.005699999999999999,-0.009899999999999999,-0.0077,-0.0527,-0.0015,-0.011899999999999999,-0.01,-0.004699999999999999,0.0032,-0.003
4958,-0.0070999999999999995,-0.0126,-0.0078000000000000005,-0.021400000000000002,-0.0069,-0.0033,-0.0091,-0.004,0.0038,-0.0025
4959,-0.0040999999999999995,-0.0015,-0.0042,-0.013300000000000001,-0.0012,-0.0115,-0.0048,-0.0060999999999999995,0.0007000000000000001,-0.0023
4960,-0.0040999999999999995,-0.0067,-0.0026,0.0021,-0.0015,-0.0034000000000000002,-0.0013,0.0046,0.0011,0.0026
4961,-0.0004,-0.0012,-0.0007000000000000001,-0.0051,-0.003,-0.0053,0.003,-0.0083,-0.0003,-0.0014000000000000002
4962,-0.0038,-0.0182,-0.0184,-0.040999999999999995,-0.0197,-0.0165,-0.01,-0.025099999999999997,0.0029,-0.012199999999999999
4963,0.0037,0.0091,0.011899999999999999,-0.0034999999999999996,0.0070999999999999995,0.012,0.0105,-0.0072,0.0043,0.0074
4964,0.0004,-0.0014000000000000002,-0.0084,-0.0199,-0.004699999999999999,-0.0182,-0.0086,-0.0231,0.0015,-0.0077
4965,-0.006500000000000001,-0.0024,0.0004,-0.0031,-0.015600000000000001,-0.0084,-0.0024,-0.015300000000000001,-0.0034999999999999996,-0.0051
4966,0.006500000000000001,0.0076,0.0048,-0.005600000000000001,0.0051,0.0053,0.0059,-0.0066,-0.0003,0.0002
4967,-0.0127,-0.0167,-0.0206,-0.0375,-0.0152,-0.016399999999999998,-0.0123,-0.024399999999999998,-0.0078000000000000005,-0.0149
4968,-0.019299999999999998,-0.0226,-0.018799999999999997,-0.0213,-0.0139,-0.0149,-0.018799999999999997,-0.0115,-0.0121,-0.0121
4969,0.005600000000000001,0.0005,0.0027,0.01,0.0106,-0.002,0.003,0.011399999999999999,0.0027,0.0003
4970,0.0072,0.0043,0.0077,-0.001,0.0126,0.0029,0.0043,0.0045000000000000005,0.0152,0.0092
4971,-0.0027,-0.0027,-0.0072,-0.0073,-0.0005,-0.0043,-0.0001,-0.0024,-0.0037,-0.0025
4972,-0.011899999999999999,-0.021,-0.0159,-0.025,-0.0189,-0.0139,-0.0091,-0.0219,-0.0126,-0.0108
4973,0.003,0.0086,0.0025,0.0007000000000000001,0.0059,0.0023,0.0031,-0.0052,0.0040999999999999995,0.004
4974,0.0007000000000000001,0.0033,0.0045000000000000005,0.0022,-0.0004,-0.0049,0.0044,-0.0002,-0.0024,0.0019
4975,0.0151,0.033,0.0256,0.0259,0.013500000000000002,0.013999999999999999,0.0169,0.012,0.0045000000000000005,0.0154
4976,-0.0055000000000000005,-0.0039000000000000003,0.0096,-0.0059,-0.004,-0.006999999999999999,-0.0070999999999999995,-0.0053,-0.0069,0.0004
4977,0.0049,0.0132,0.0069,-0.005600000000000001,0.0152,0.0126,0.008100000000000001,0.022799999999999997,-0.003,0.009300000000000001
4978,0.0028000000000000004,0.0051,-0.0023,-0.0106,-0.004699999999999999,0.0017000000000000001,0.0034999999999999996,0.0168,0.0013,0.0015
4979,0.0092,0.0115,0.0066,-0.0027,0.0053,0.0034000000000000002,0.0091,0.0104,0.006500000000000001,0.005600000000000001
4980,-0.0060999999999999995,-0.0040999999999999995,-0.0012,-0.019799999999999998,-0.009899999999999999,-0.0054,-0.0052,-0.0067,0.0014000000000000002,0.002
4981,0.0032,0.0048,0.0075,0.011399999999999999,0.0072,-0.0004,0.0069,0.0089,0.0034999999999999996,0.0101
4982,0.0011,0.004,0.005,0.015,-0.0079,-0.005,-0.0004,-0.0018,0.0025,-0.0001
4983,0.0034000000000000002,0.0002,0.0037,0.0191,0.001,0.0095,0.0037,0.0018,0.0034999999999999996,0.0023
4984,-0.0046,-0.0031,-0.0039000000000000003,-0.0085,0.0066,-0.008,-0.0025,-0.0098,-0.0026,-0.0031
4985,0.0002,0.0111,0.0091,0.0126,0.0054,0.0079,0.0098,0.0067,-0.0106,0.0039000000000000003
4986,0.0028000000000000004,0.0045000000000000005,0.0070999999999999995,-0.0052,0.008100000000000001,0.0105,0.0045000000000000005,0.0076,-0.013500000000000002,0.0049
4987,-0.0001,-0.0005,0.0011,0.0051,-0.0031,-0.0045000000000000005,-0.0040999999999999995,-0.0039000000000000003,0.0091,0.0009
4988,0.0026,-0.0067,-0.0058,-0.0369,0.004,-0.009000000000000001,-0.0074,-0.0029,0.0073,-0.0011
4989,-0.0048,-0.018600000000000002,-0.01,-0.0109,-0.0063,-0.002,-0.008100000000000001,0.0008,0.0001,-0.0078000000000000005
4990,0.0051,0.0225,0.022099999999999998,0.030699999999999998,0.0128,0.0049,0.0139,0.028399999999999998,0.0034000000000000002,0.013300000000000001
4991,0.0067,0.0191,0.0127,0.0467,0.0052,0.0048,0.0115,0.0033,-0.006500000000000001,0.0074
4992,0.0043,-0.0018,0.0045000000000000005,-0.0023,0.0015,0.0075,0.0106,0.0043,-0.0104,0.0028000000000000004
4993,-0.0034000000000000002,-0.001,-0.006,-0.0318,-0.0079,-0.0064,0.0004,-0.0143,-0.0022,-0.0034999999999999996
4994,-0.0015,0.006999999999999999,0.0038,0.015,-0.0017000000000000001,0.0148,-0.001,-0.0044,-0.014199999999999999,0.0036
4995,-0.0016,-0.0037,0.0044,-0.0017000000000000001,0.0079,0.0045000000000000005,-0.0017000000000000001,0.0058,-0.0027,-0.0013
4996,-0.0029,-0.0007000000000000001,-0.005,-0.0131,0.001,0.0063,-0.0024,-0.008199999999999999,-0.0073,-0.0014000000000000002
4997,0.0001,-0.0161,-0.0013,-0.008100000000000001,0.0092,-0.0070999999999999995,-0.0023,-0.0062,0.0026,-0.0007000000000000001
4998,-0.002,-0.0151,-0.012,-0.022000000000000002,-0.0019,-0.0060999999999999995,-0.0068000000000000005,-0.0060999999999999995,0.0091,-0.0042
4999,-0.0042,0.0044,-0.0036,-0.0176,0.0003,-0.0037,0.0021,-0.0072,-0.0005,-0.0009
5000,-0.0012,0.0036,0.0016,0.0087,0.009000000000000001,-0.0053,0.0055000000000000005,0.0012,0.0039000000000000003,0.0006
5001,-0.0012,-0.0063,-0.0102,-0.032400000000000005,-0.0040999999999999995,0.0013,-0.0022,0.0017000000000000001,-0.004,-0.0013
5002,-0.0051,0.0023,-0.0031,-0.0212,0.0038,-0.006500000000000001,-0.0077,0.0147,-0.0033,0.0037
5003,-0.0060999999999999995,-0.013000000000000001,-0.013000000000000001,-0.002,-0.0042,-0.009300000000000001,-0.0126,0.0062,0.0040999999999999995,-0.0059
5004,-0.0036,-0.0038,0.0006,0.0139,-0.0049,0.002,-0.0004,0.0016,-0.0032,-0.0022
5005,0.005600000000000001,0.0066,0.0031,0.0064,0.0043,0.0149,0.0079,0.0073,0.0027,0.003
5006,0.011899999999999999,0.0215,0.0191,0.0178,0.0174,0.005699999999999999,0.018000000000000002,0.0187,0.0026,0.0139
5007,0.0029,-0.0015,0.0008,-0.0235,-0.0005,-0.0034999999999999996,0.0032,0.003,0.0004,-0.0012
5008,0.0046,0.0019,0.0012,0.0068000000000000005,0.0064,0.009000000000000001,0.004,0.0171,0.0034000000000000002,0.0042
5009,-0.0002,0.0014000000000000002,-0.0052,-0.010700000000000001,-0.0017000000000000001,0.0032,-0.0028000000000000004,0.0137,-0.0044,-0.002
5010,-0.0038,-0.004699999999999999,-0.009399999999999999,-0.010700000000000001,-0.0151,-0.011699999999999999,-0.0091,-0.0003,-0.0072,-0.0076
5011,-0.0087,-0.008100000000000001,-0.0084,-0.013600000000000001,-0.0014000000000000002,-0.0015,-0.0069,0.0079,0.0019,-0.005600000000000001
5012,0.0079,0.0074,0.0059,0.027200000000000002,0.0011,0.0095,0.0033,0.0083,0.0076,0.005
5013,0.0008,0.0058,0.0046,-0.0055000000000000005,0.0009,0.0048,0.0005,-0.0115,0.0009,0.0023
5014,0.0098,0.0104,0.011200000000000002,0.04,0.0083,0.006999999999999999,0.0137,0.0097,0.0025,0.0087
5015,0.0011,-0.0024,-0.0011,0.0049,-0.0029,-0.009899999999999999,0.0025,0.006,0.0013,0.0009
5016,-0.0013,-0.0029,-0.0032,0.0151,0.003,-0.0089,-0.0034999999999999996,0.0086,0.0069,0.0034000000000000002
5017,0.0002,0.0022,0.0108,0.0066,0.0038,0.0024,-0.0040999999999999995,-0.0011,0.0019,0.0021
5018,0.0028000000000000004,0.012199999999999999,0.0141,0.030699999999999998,0.0079,0.0017000000000000001,0.01,0.0083,-0.0015,0.0092
5019,-0.0036,-0.013000000000000001,-0.0038,-0.011899999999999999,0.001,-0.0026,-0.0128,-0.0031,0.002,-0.0001
5020,0.0016,0.0059,0.0053,0.0195,0.0058,0.0079,0.0036,0.005699999999999999,0.012199999999999999,0.0036
5021,0.0053,0.0022,0.0037,0.0206,0.0012,0.0008,0.0108,-0.0039000000000000003,0.0067,0.0039000000000000003
5022,0.0097,0.0076,-0.0004,0.0091,0.0051,0.0034000000000000002,0.0036,-0.0014000000000000002,0.008,-0.0001
5023,-0.0016,-0.0028000000000000004,0.0019,0.0158,0.0033,0.012,0.0032,0.0105,0.0014000000000000002,0.0026
5024,0.0062,-0.0026,0.0005,-0.0024,0.0036,0.0077,0.0016,0.0063,0.0033,0.0039000000000000003
5025,-0.0003,0.0042,0.0049,0.019,0.0023,0.0073,-0.0011,0.021,-0.006500000000000001,-0.0028000000000000004
5026,-0.0009,0.0007000000000000001,0.0024,0.0074,0.0013,0.0022,0.0033,0.0187,-0.0012,0.0014000000000000002
5027,0.0002,0.0018,-0.0011,0.009399999999999999,0.0043,0.0046,0.003,0.0018,0.0016,0.0005
5028,0.0009,-0.0021,-0.0059,-0.0129,-0.0021,-0.0059,-0.0016,-0.0089,0.0,-0.0021
5029,-0.0034999999999999996,-0.0033,-0.0003,0.0022,-0.0029,0.0058,0.0003,0.0004,0.0011,-0.0009
5030,0.0059,0.0044,0.0036,0.0146,0.0070999999999999995,-0.0014000000000000002,0.0043,0.0103,0.0060999999999999995,0.0037
5031,-0.0017000000000000001,0.0097,0.0079,-0.0046,0.0175,-0.0051,0.0034999999999999996,0.0044,-0.0144,0.0040999999999999995
5032,-0.0008,-0.009000000000000001,-0.0043,0.0302,-0.006,-0.0017000000000000001,-0.0033,-0.0054,0.0013,-0.0063
5033,0.0013,0.0055000000000000005,0.008199999999999999,0.04019999999999999,0.006999999999999999,0.0177,0.0059,0.0131,-0.0008,0.001
5034,-0.0046,-0.0006,-0.0028000000000000004,0.0005,0.0042,-0.0046,-0.0021,0.0033,-0.0034000000000000002,-0.0038
5035,-0.0006,0.0006,-0.0003,-0.0436,0.0059,0.0026,-0.0013,0.0068000000000000005,-0.0068000000000000005,0.0031
5036,0.0012,-0.0025,-0.0002,-0.0124,0.005,-0.0037,-0.0043,0.0123,0.0019,0.0015
5037,-0.0007000000000000001,-0.0086,-0.0067,-0.0192,0.0027,-0.0075,-0.0086,0.0025,0.0014000000000000002,-0.0048
5038,0.0132,0.009399999999999999,0.008199999999999999,-0.015600000000000001,0.0078000000000000005,0.0058,-0.002,-0.0032,0.0085,0.0058
5039,0.005,0.0029,0.0034999999999999996,0.0060999999999999995,0.0021,0.011200000000000002,0.0054,0.013300000000000001,0.0033,-0.0002
5040,0.0036,0.0006,0.0023,-0.0148,0.004699999999999999,0.0108,0.0013,0.0104,0.0121,0.0038
5041,0.0282,0.0138,0.015,0.0060999999999999995,0.0159,0.0118,0.0126,0.0216,0.0073,0.0113
5042,-0.006,-0.0053,0.0001,-0.0178,0.0008,-0.0029,-0.0003,-0.0028000000000000004,0.0019,-0.0018
5043,-0.0014000000000000002,-0.0026,-0.0073,-0.0352,-0.0034999999999999996,-0.0040999999999999995,-0.0054,0.0102,-0.0022,-0.0062
5044,-0.0031,-0.0014000000000000002,-0.0044,-0.0183,0.0,-0.0025,-0.001,-0.004,-0.0016,-0.0002
5045,-0.0004,-0.0025,-0.0015,-0.0183,0.0016,-0.008100000000000001,0.0074,-0.0029,0.0077,0.0004
5046,-0.0111,-0.0106,-0.0146,-0.0208,-0.0106,-0.0072,-0.015600000000000001,-0.018000000000000002,-0.0051,-0.009899999999999999
5047,-0.010700000000000001,-0.0217,-0.0167,-0.0397,-0.0194,-0.010700000000000001,-0.014499999999999999,-0.0058,-0.0053,-0.0123
5048,0.0033,0.012,0.0068000000000000005,0.0149,0.0121,0.0165,0.0077,0.0086,0.0037,0.0068000000000000005
5049,-0.0048,-0.006999999999999999,-0.0054,-0.0204,-0.0079,-0.0187,-0.0077,-0.0063,-0.0032,-0.0055000000000000005
5050,0.0038,-0.005699999999999999,-0.0060999999999999995,0.0029,-0.0014000000000000002,-0.0046,-0.008199999999999999,-0.0113,0.0051,0.0025
5051,-0.0203,-0.0134,-0.0158,-0.0252,-0.020499999999999997,-0.011200000000000002,-0.0184,-0.012,-0.0089,-0.0178
5052,0.0024,0.009899999999999999,0.0086,-0.0184,0.005600000000000001,0.0104,0.0063,0.0096,0.009000000000000001,0.0051
5053,0.0109,0.0195,0.0154,0.005,0.0189,0.006500000000000001,0.0068000000000000005,0.015600000000000001,-0.0055000000000000005,0.0101
5054,0.0111,0.0105,0.0207,0.0584,0.004,0.0178,0.016200000000000003,0.0176,0.0116,0.0169
5055,-0.005699999999999999,-0.0085,-0.0064,-0.0286,0.0031,-0.0004,-0.0023,-0.0015,-0.0059,-0.0025
5056,-0.0091,-0.0181,-0.0149,-0.0241,-0.0097,-0.0025,-0.0155,-0.0178,-0.0034000000000000002,-0.0066
5057,0.002,-0.0039000000000000003,0.0029,-0.0292,0.0066,0.0034000000000000002,0.0011,0.0105,0.0004,0.0026
5058,-0.0012,0.008,0.0076,0.0054,0.0062,0.025699999999999997,0.0058,0.0034000000000000002,0.0022,0.0059
5059,0.0008,0.01,0.009300000000000001,0.0154,0.0104,0.0028000000000000004,0.0101,0.001,0.0027,0.0037
5060,0.0019,-0.0022,-0.0026,-0.0007000000000000001,-0.0021,-0.0017000000000000001,-0.0031,-0.0033,0.0089,0.0018
5061,-0.0033,0.0273,-0.0053,-0.006500000000000001,-0.0001,-0.008100000000000001,-0.0049,0.0015,0.0031,-0.0034000000000000002
5062,-0.0058,-0.0040999999999999995,-0.006999999999999999,-0.008100000000000001,-0.0028000000000000004,0.0079,0.0032,0.0111,0.0048,-0.0018
5063,-0.0002,0.0036,0.0034000000000000002,0.0231,0.011000000000000001,0.0017000000000000001,0.0043,0.009899999999999999,0.0003,0.0040999999999999995
5064,0.0042,0.0038,0.0055000000000000005,0.0067,0.0066,0.0014000000000000002,0.0132,0.004699999999999999,0.0038,0.0037
5065,-0.0066,-0.0125,-0.008199999999999999,-0.0209,-0.0143,-0.0098,-0.0067,-0.0051,-0.0044,-0.0069
5066,-0.0281,-0.0415,-0.028900000000000002,-0.0558,-0.032,-0.024300000000000002,-0.0277,-0.023,-0.0167,-0.0256
5067,-0.0264,-0.0311,-0.0403,-0.0414,-0.033,-0.0241,-0.0369,-0.0319,-0.024700000000000003,-0.0305
5068,-0.015,-0.0195,-0.0126,-0.040999999999999995,-0.0109,-0.0177,-0.0171,-0.0060999999999999995,-0.0148,-0.0115
5069,-0.0305,-0.0359,-0.0304,-0.057999999999999996,-0.0369,-0.0346,-0.0319,-0.0229,-0.0424,-0.0319
5070,-0.009300000000000001,-0.008199999999999999,-0.0095,0.024300000000000002,-0.0006,-0.0002,-0.0085,0.0141,-0.0337,-0.020099999999999996
5071,0.0199,0.012,0.0204,-0.0023,0.0172,0.0137,0.0116,0.037599999999999995,0.0433,0.0254
5072,-0.0171,-0.0177,-0.0161,-0.026099999999999998,-0.0166,-0.008100000000000001,-0.02,-0.021400000000000002,-0.0131,-0.0222
5073,0.026600000000000002,0.020499999999999997,0.0269,0.0073,0.0242,0.0194,0.023399999999999997,0.0379,0.042699999999999995,0.0227
5074,-0.0288,-0.0426,-0.0408,-0.0528,-0.032,-0.0332,-0.039,-0.0202,-0.0174,-0.038900000000000004
